WeatherPy_Database,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
232,Katsuura,JP,35.1333,140.3,77.2,70,73,19.28,broken clouds
233,Arlit,NE,18.7369,7.3853,91.09,13,0,5.82,clear sky
234,Norman Wells,CA,65.282,-126.8329,35.64,100,100,4.61,light rain
235,Hasaki,JP,35.7333,140.8333,84.29,69,31,22.3,scattered clouds
236,Ravar,IR,31.2656,56.8055,70.66,24,0,2.28,clear sky
237,Sorong,ID,-0.8833,131.25,83.44,70,35,2.62,scattered clouds
238,Nantucket,US,41.2835,-70.0995,56.14,79,100,29.73,overcast clouds
239,Caratinga,BR,-19.7897,-42.1392,66.49,94,31,2.77,scattered clouds
240,Praia,CV,14.9215,-23.5087,79.34,83,75,12.66,broken clouds
241,Conakry,GN,9.538,-13.6773,78.87,83,75,2.3,broken clouds
242,Kaspiyskiy,RU,45.3929,47.3707,65.95,93,94,16.64,overcast clouds
243,Beringovskiy,RU,63.05,179.3167,37.0,73,100,8.61,overcast clouds
244,Chapais,CA,49.7834,-74.8492,44.38,72,78,7.31,broken clouds
245,Laguna,US,38.421,-121.4238,87.78,43,0,8.05,clear sky
246,Resistencia,AR,-27.4606,-58.9839,69.78,47,0,6.91,clear sky
247,Adrar,MR,20.5022,-10.0711,90.68,27,100,7.63,overcast clouds
248,Waipawa,NZ,-41.4122,175.5153,57.78,55,8,7.67,clear sky
249,Genhe,CN,50.7833,121.5167,31.73,33,0,7.47,clear sky
250,Avera,US,33.194,-82.5271,60.85,71,11,6.06,few clouds
251,Souillac,MU,-20.5167,57.5167,70.18,78,20,6.91,few clouds
252,Havre-Saint-Pierre,CA,50.2334,-63.5986,46.4,93,0,8.05,clear sky
253,Seminole,US,28.7086,-81.2081,71.96,82,100,10.36,overcast clouds
254,Meulaboh,ID,4.1363,96.1285,76.37,86,97,1.43,overcast clouds
255,Homer,US,59.6425,-151.5483,49.89,79,100,4.0,overcast clouds
256,Talant,FR,47.3369,5.0089,50.41,93,0,5.75,clear sky
257,Usinsk,RU,65.9939,57.5281,38.93,80,100,7.25,overcast clouds
258,Dera Ghazi Khan,PK,30.0561,70.6348,79.61,41,0,5.35,clear sky
259,Tevaitoa,PF,-16.7833,-151.5,78.53,75,0,14.74,light rain
260,Tautira,PF,-17.7333,-149.15,76.64,80,26,21.41,light rain
261,Oristano,IT,39.9,8.6,62.98,85,35,3.69,scattered clouds
262,Gejiu,CN,23.306,103.1635,58.78,81,90,2.26,overcast clouds
263,Zwickau,DE,50.7167,12.4833,52.02,76,100,4.63,overcast clouds
264,Greenville,US,35.6127,-77.3663,52.14,87,100,11.5,overcast clouds
265,Provideniya,RU,64.3833,-173.3,44.71,76,0,7.0,clear sky
266,Daru,PG,-9.0763,143.2092,82.17,85,57,15.17,broken clouds
267,Port Hardy,CA,50.6996,-127.4199,57.38,88,40,3.44,scattered clouds
268,Maniitsoq,GL,65.4167,-52.9,33.76,67,100,3.96,overcast clouds
269,Broken Hill,AU,-31.95,141.4333,72.77,33,100,21.74,light rain
270,Fairbanks,US,64.8378,-147.7164,51.8,70,40,5.75,scattered clouds
271,Hagere Selam,ET,6.4833,38.5167,48.69,99,100,2.89,moderate rain
272,Eydhafushi,MV,5.1033,73.0708,80.56,78,96,14.72,light rain
273,Prince Rupert,CA,54.3161,-130.3201,55.49,90,75,11.5,broken clouds
274,Port Moresby,PG,-9.4431,147.1797,89.02,66,75,11.5,haze
275,Maningrida,AU,-12.0667,134.2667,86.76,63,98,9.26,overcast clouds
276,Flinders,AU,-34.5833,150.8552,67.37,67,77,4.0,broken clouds
277,Newala,TZ,-10.9431,39.2787,57.16,94,7,3.83,clear sky
278,Sao Filipe,CV,14.8961,-24.4956,79.2,79,100,9.31,light rain
279,Suntar,RU,62.1444,117.6319,30.22,70,97,7.63,overcast clouds
280,Lahat,ID,-3.8,103.5333,77.83,86,86,0.16,overcast clouds
281,Koping,SE,59.514,15.9926,45.9,87,0,4.81,clear sky
282,Kurri Kurri,AU,-32.8167,151.4833,71.82,50,76,3.06,broken clouds
283,Freeport,US,40.6576,-73.5832,51.3,84,100,18.41,moderate rain
284,Naryan-Mar,RU,67.6713,53.087,37.26,89,99,7.92,overcast clouds
285,Bilma,NE,18.6853,12.9164,86.11,16,0,11.68,clear sky
286,Umm Bab,QA,25.2142,50.8072,82.42,64,0,6.17,clear sky
287,Port Lincoln,AU,-34.7333,135.8667,57.9,93,100,26.17,light rain
288,Cabusao,PH,13.7227,123.1169,85.51,71,99,3.83,overcast clouds
289,Emerald,AU,-23.5333,148.1667,74.34,53,17,16.04,few clouds
290,Svetlogorsk,BY,52.6333,29.7333,39.42,97,100,10.89,overcast clouds
291,Poum,NC,-20.2333,164.0167,74.26,63,1,16.24,clear sky
292,Minturno,IT,41.2576,13.7237,66.61,55,52,1.01,broken clouds
293,Natal,BR,-5.795,-35.2094,79.02,78,20,9.22,few clouds
294,Ancud,CL,-41.8697,-73.8203,48.45,94,100,11.52,light rain
295,Kalengwa,ZM,-13.4659,25.0027,59.63,38,0,1.59,clear sky
296,Luderitz,NA,-26.6481,15.1594,57.09,80,0,18.68,clear sky
297,Sundsvall,SE,62.3913,17.3063,43.97,78,40,8.05,scattered clouds
298,Nelson Bay,AU,-32.7167,152.15,69.85,67,66,5.99,broken clouds
299,Huarmey,PE,-10.0681,-78.1522,62.62,86,70,9.6,broken clouds
300,Baykit,RU,61.67,96.37,26.46,87,93,2.37,overcast clouds
301,Korla,CN,41.7597,86.1469,51.3,22,100,7.96,overcast clouds
302,Peremyshl,RU,54.2631,36.1606,50.56,80,100,20.58,overcast clouds
303,Bambous Virieux,MU,-20.3428,57.7575,70.21,78,20,6.91,few clouds
304,Kieta,PG,-6.2167,155.6333,83.71,75,100,7.47,light rain
305,Igrim,RU,63.1906,64.4162,41.99,88,100,4.14,overcast clouds
306,Walvis Bay,NA,-22.9575,14.5053,56.08,94,0,12.66,clear sky
307,Bagotville,AU,-28.9833,153.4167,71.64,61,3,5.12,clear sky
308,Kasangulu,CD,-4.5911,15.1708,74.34,82,52,2.66,broken clouds
309,Strelka,RU,58.0728,93.0344,29.19,82,60,1.88,broken clouds
310,Kaniv,UA,49.7518,31.46,46.2,80,100,14.5,overcast clouds
311,Knysna,ZA,-34.0363,23.0471,55.69,85,53,6.82,broken clouds
312,Kamiiso,JP,41.8167,140.65,68.38,100,75,20.71,light intensity shower rain
313,Bratsk,RU,56.1325,101.6142,27.09,86,81,4.54,broken clouds
314,Tocopilla,CL,-22.092,-70.1979,60.78,65,9,4.61,clear sky
315,Bousso,TD,10.4795,16.7117,73.18,89,99,5.17,overcast clouds
316,Jacareacanga,BR,-6.2222,-57.7528,72.81,98,100,2.13,moderate rain
317,Gold Coast,AU,-28.0,153.4333,74.77,63,9,10.36,clear sky
318,Marsaxlokk,MT,35.8419,14.5431,73.08,83,20,4.61,few clouds
319,Bethel,US,41.3712,-73.414,49.05,87,100,8.05,overcast clouds
320,Ambagarh Chauki,IN,20.7833,80.7167,75.16,78,100,5.01,overcast clouds
321,Manado,ID,1.487,124.8455,86.77,66,40,3.44,scattered clouds
322,Mersing,MY,2.4312,103.8405,80.51,83,20,4.61,few clouds
323,Saint George,US,37.1041,-113.5841,79.39,31,0,13.8,clear sky
324,Pasni,PK,25.2631,63.471,78.19,87,0,6.49,clear sky
325,Yerbogachen,RU,61.2767,108.0108,27.81,70,21,6.04,few clouds
326,Chokurdakh,RU,70.6333,147.9167,24.53,84,98,4.52,overcast clouds
327,Fortuna,US,40.5982,-124.1573,59.94,79,3,5.59,clear sky
328,Sorland,NO,67.667,12.6934,46.26,82,100,17.98,overcast clouds
329,Mokolo,CM,10.7398,13.8019,71.64,72,99,3.71,light rain
330,Anloga,GH,5.7947,0.8973,77.77,87,78,10.98,broken clouds
331,Kurilsk,RU,45.2333,147.8833,61.77,89,100,22.21,light rain
332,Florianopolis,BR,-27.6146,-48.5012,60.03,84,75,5.75,broken clouds
333,Zhengjiatun,CN,43.5064,123.5064,42.22,30,0,16.96,clear sky
334,Praia Da Vitoria,PT,38.7333,-27.0667,67.75,100,0,6.6,clear sky
335,Port Keats,AU,-14.25,129.55,87.55,54,40,7.25,scattered clouds
336,Muroto,JP,33.2833,134.15,78.33,76,43,13.09,scattered clouds
337,Guerrero Negro,MX,27.9769,-114.0611,70.25,78,50,16.02,scattered clouds
338,Margate,GB,51.3813,1.3862,60.91,93,99,5.01,overcast clouds
339,San Matias,BO,-16.3667,-58.4,81.66,59,58,3.76,broken clouds
340,Nabire,ID,-3.3667,135.4833,78.1,87,100,2.55,overcast clouds
341,Yatou,CN,37.15,122.3833,53.64,62,100,28.27,overcast clouds
342,Colares,PT,38.7992,-9.4469,70.75,85,6,13.0,clear sky
343,Domoni,KM,-12.2569,44.5319,72.99,81,25,3.09,scattered clouds
344,Yeppoon,AU,-23.1333,150.7333,73.18,52,3,15.26,clear sky
345,Chumikan,RU,54.7183,135.315,38.12,39,93,12.59,overcast clouds
346,Tromso,NO,69.6496,18.957,42.39,93,100,0.0,fog
347,Ketchikan,US,55.3422,-131.6461,52.27,87,0,9.22,clear sky
348,Abilene,US,32.4487,-99.7331,75.42,25,0,8.05,clear sky
349,Rafai,CF,4.95,23.9167,69.15,97,100,1.88,overcast clouds
350,Albi,FR,43.9298,2.148,54.1,81,6,3.0,clear sky
351,Vestmannaeyjar,IS,63.4427,-20.2734,50.25,81,100,30.4,overcast clouds
352,Xichang,CN,27.8964,102.2634,67.42,91,81,2.21,broken clouds
353,Chilliwack,CA,49.1747,-121.9443,77.52,50,0,1.14,clear sky
354,Aklavik,CA,68.2191,-135.0107,29.55,89,98,8.12,overcast clouds
355,Longyearbyen,SJ,78.2186,15.6401,37.24,81,75,0.0,broken clouds
356,La Ronge,CA,55.1001,-105.2842,46.65,66,20,2.3,smoke
357,Sanmenxia,CN,34.7747,111.1814,50.61,91,100,13.15,overcast clouds
358,Gizycko,PL,54.0381,21.7644,46.81,88,100,14.94,overcast clouds
359,Dasoguz,TM,41.8363,59.9666,40.95,52,0,6.91,clear sky
360,Abu Dhabi,AE,24.4667,54.3667,84.31,62,0,6.91,clear sky
361,Haines Junction,CA,60.7522,-137.5108,53.55,50,100,11.5,overcast clouds
362,Liku,ID,-0.7275,119.8922,83.89,68,59,0.54,broken clouds
363,Coquimbo,CL,-29.9533,-71.3436,55.13,82,100,6.91,overcast clouds
364,Nizwa,OM,22.9333,57.5333,75.4,65,0,1.95,clear sky
365,Luanda,AO,-8.8368,13.2343,72.48,85,49,5.82,scattered clouds
366,Monster,NL,52.0258,4.175,55.02,89,100,4.61,overcast clouds
367,Khandyga,RU,62.6667,135.6,24.85,50,13,5.23,few clouds
368,Teya,RU,60.3778,92.6267,27.84,83,91,3.42,overcast clouds
369,Tatarsk,RU,55.219,75.9828,31.23,72,20,4.9,few clouds
370,Yokadouma,CM,3.5167,15.05,65.25,99,100,1.7,overcast clouds
371,Vila Velha,BR,-20.3297,-40.2925,75.15,93,100,7.0,moderate rain
372,Piacabucu,BR,-10.4056,-36.4344,72.36,78,0,7.87,clear sky
373,Skibbereen,IE,51.55,-9.2667,62.11,91,100,21.68,overcast clouds
374,Salamanca,ES,40.8333,-6.0,56.75,41,0,2.62,clear sky
375,Roald,NO,62.5833,6.1333,57.33,87,100,10.36,overcast clouds
376,Tessalit,ML,20.1986,1.0114,86.77,13,0,11.45,clear sky
377,Maksatikha,RU,57.797,35.8825,48.85,85,100,15.08,overcast clouds
378,Cidreira,BR,-30.1811,-50.2056,55.76,73,0,8.72,clear sky
379,Umm Lajj,SA,25.0213,37.2685,84.22,50,0,3.69,clear sky
380,Ambositra,MG,-20.5167,47.25,54.3,62,0,0.34,clear sky
381,Celestun,MX,20.8667,-90.4,79.56,72,35,13.24,scattered clouds
382,Tigil,RU,57.8,158.6667,43.47,87,100,9.22,light rain
383,Coihaique,CL,-45.5752,-72.0662,48.81,66,0,2.3,clear sky
384,Jaciara,BR,-15.9653,-54.9683,76.77,68,88,2.46,overcast clouds
385,Albanel,CA,48.8832,-72.4487,50.14,87,100,2.3,overcast clouds
386,Vila Franca Do Campo,PT,37.7167,-25.4333,75.2,93,49,10.51,light rain
387,George Town,MY,5.4112,100.3354,82.33,83,20,4.61,few clouds
388,Marfino,RU,55.7028,37.3822,51.94,79,75,20.13,broken clouds
389,College,US,64.8569,-147.8028,51.78,70,40,5.75,scattered clouds
390,Cuitzeo,MX,20.3333,-102.7833,65.16,87,100,3.69,overcast clouds
391,Parintins,BR,-2.6283,-56.7358,77.11,77,100,3.2,overcast clouds
392,Touros,BR,-5.1989,-35.4608,76.91,76,25,14.25,scattered clouds
393,Menongue,AO,-14.6585,17.691,64.04,25,28,5.23,scattered clouds
394,Caibarien,CU,22.5206,-79.4669,72.72,66,41,8.1,light rain
395,Cayenne,GF,4.9333,-52.3333,78.84,83,0,2.3,clear sky
396,Alofi,NU,-19.0595,-169.9187,82.29,74,75,12.66,broken clouds
397,Ohringen,DE,49.2017,9.5039,44.85,90,27,3.47,scattered clouds
398,Ponta Do Sol,PT,32.6667,-17.1,71.71,69,80,2.95,broken clouds
399,Namatanai,PG,-3.6667,152.4333,86.58,62,72,6.13,broken clouds
400,Alexandria,EG,31.2156,29.9553,76.26,59,0,15.64,clear sky
401,Cockburn Town,TC,21.4612,-71.1419,83.39,71,100,4.38,overcast clouds
402,Butaritari,KI,3.0707,172.7902,81.77,74,97,10.96,overcast clouds
403,Kahramanmaras,TR,38.0,37.0,60.17,67,1,7.34,clear sky
404,Siavonga,ZM,-16.5382,28.7088,75.52,42,0,4.21,clear sky
405,Saint-Augustin,CA,51.226,-58.6502,43.68,59,9,12.24,clear sky
406,Nunkini,MX,20.3333,-90.1833,76.69,72,64,5.64,broken clouds
407,Bathsheba,BB,13.2167,-59.5167,81.21,89,40,13.8,scattered clouds
408,Kaputa,ZM,-8.4689,29.6619,72.73,55,7,2.06,clear sky
409,Jiwani,PK,25.05,61.7417,78.94,81,0,2.93,clear sky
410,Ciudad Guayana,VE,8.3533,-62.6528,80.53,85,100,3.76,overcast clouds
411,Pisco,PE,-13.7,-76.2167,59.05,88,0,16.11,clear sky
412,Stokmarknes,NO,68.5646,14.9108,48.18,81,75,10.36,broken clouds
413,Lucapa,AO,-8.4192,20.7447,65.82,87,10,3.67,clear sky
414,Lompoc,US,34.6391,-120.4579,70.84,79,4,5.01,clear sky
415,Shelburne,CA,44.0787,-80.2041,46.76,71,88,1.79,overcast clouds
416,Belmonte,BR,-15.8631,-38.8828,74.8,87,12,9.86,few clouds
417,Lalibela,ET,12.0333,39.0333,53.8,68,92,6.42,overcast clouds
418,Kaeo,NZ,-35.1,173.7833,59.94,63,98,6.35,overcast clouds
419,Inta,RU,66.0317,60.1659,37.74,88,100,10.27,overcast clouds
420,Pandan,PH,14.0453,124.1694,84.63,73,95,5.55,overcast clouds
421,Pristina,XK,42.6727,21.1669,44.62,84,0,3.44,clear sky
422,Hashtgerd,IR,35.9642,50.6858,62.44,32,4,5.28,clear sky
423,Sisimiut,GL,66.9395,-53.6735,31.68,85,100,6.11,overcast clouds
424,Karauli,IN,26.5,77.0167,75.94,55,0,3.96,clear sky
425,Kuryk,KZ,43.2,51.65,58.28,26,0,17.31,clear sky
426,Lahaina,US,20.8783,-156.6825,83.44,72,27,8.93,light rain
427,Humaita,BR,-7.5061,-63.0208,74.44,92,45,1.01,scattered clouds
428,Gangakher,IN,18.95,76.75,71.51,82,85,6.58,overcast clouds
429,Egvekinot,RU,66.3167,-179.1667,27.9,74,88,8.55,overcast clouds
430,Hambantota,LK,6.1241,81.1185,77.34,94,20,3.44,few clouds
431,Mvuma,ZW,-19.2792,30.5283,59.92,35,0,5.26,clear sky
432,Shenjiamen,CN,29.9576,122.298,78.33,86,64,11.97,broken clouds
433,Puro,PH,12.4841,123.3827,84.25,74,97,7.81,overcast clouds
434,Abnub,EG,27.2696,31.1511,75.56,46,0,10.98,clear sky
435,Champerico,GT,14.3,-91.9167,80.73,77,97,7.2,overcast clouds
436,Srednekolymsk,RU,67.45,153.6833,26.96,74,95,3.4,overcast clouds
437,Leningradskiy,RU,69.3833,178.4167,31.51,92,100,5.97,light snow
438,Ayan,RU,56.45,138.1667,36.25,46,95,15.93,overcast clouds
439,Gulmarg,IN,34.049,74.3921,44.01,40,0,2.53,clear sky
440,Shetpe,KZ,44.1667,52.1167,53.53,32,51,11.86,broken clouds
441,Korhogo,CI,9.45,-5.6333,71.56,94,61,1.66,light rain
442,Qui Nhon,VN,13.7667,109.2333,79.66,85,99,7.52,moderate rain
443,Nampa,US,43.5407,-116.5635,75.04,40,0,0.0,clear sky
444,Greeneville,US,36.1632,-82.831,56.28,86,100,0.0,overcast clouds
445,Galesong,ID,-5.3166,119.3661,84.22,68,94,1.88,overcast clouds
446,Ntoum,GA,0.3833,9.7833,78.57,97,100,3.65,light rain
447,Benemerito De Las Americas,MX,16.5167,-90.6439,72.61,92,100,2.48,overcast clouds
448,Forssa,FI,60.8146,23.6215,42.67,91,100,9.95,overcast clouds
449,Durant,US,33.994,-96.3708,77.36,32,0,3.44,clear sky
450,Ahipara,NZ,-35.1667,173.1667,58.98,70,93,11.41,overcast clouds
451,Raymond,US,43.9015,-70.4703,45.39,76,100,0.69,overcast clouds
452,Kysyl-Syr,RU,63.8986,122.7617,27.9,76,97,8.59,overcast clouds
453,Makungu,TZ,-8.7333,35.2833,54.68,71,4,2.19,clear sky
454,Varzea Grande,BR,-15.6467,-56.1325,82.27,65,0,2.3,clear sky
455,Ratnagiri,IN,16.9833,73.3,75.7,90,100,6.69,overcast clouds
456,Kirakira,SB,-10.4544,161.9205,82.94,75,99,7.27,overcast clouds
457,Gweta,BW,-20.1833,25.2333,70.81,21,0,2.68,clear sky
458,Makakilo City,US,21.3469,-158.0858,84.56,60,100,16.11,overcast clouds
459,Cabra,ES,37.4725,-4.4421,68.47,43,64,0.81,broken clouds
460,Ulladulla,AU,-35.35,150.4667,64.09,63,77,8.63,broken clouds
461,Bodden Town,KY,19.2833,-81.25,82.4,72,40,6.91,scattered clouds
462,Yulara,AU,-25.2406,130.9889,66.29,60,97,1.36,overcast clouds
